episode,step,reward,queue,action
7,73,-2,8,0
7,74,-3,11,1
7,75,-3,14,1
7,76,-9,5,0
7,77,-1,6,0
7,78,-2,4,1
7,79,-3,7,0
7,80,-3,10,1
7,81,-8,2,0
7,82,-3,5,0
7,83,-4,9,0
7,84,-7,2,1
7,85,-3,5,1
7,86,-3,8,1
7,87,-2,10,1
7,88,-7,3,0
7,89,-2,5,0
7,90,-4,1,1
7,91,-3,4,0
7,92,-2,2,0
7,93,-5,7,1
7,94,-5,2,1
7,95,-3,5,1
7,96,-3,8,1
7,97,-3,11,1
7,98,-2,13,1
7,99,-3,16,1
7,100,-9,7,0
7,101,-1,6,0
7,102,0,6,1
7,103,-3,9,0
7,104,-3,12,1
7,105,-9,3,0
7,106,-3,6,1
7,107,-3,9,0
7,108,-8,1,1
7,109,-3,4,0
7,110,-1,3,0
7,111,-4,7,1
7,112,-6,1,1
7,113,-3,4,1
7,114,-1,3,0
7,115,-2,5,1
7,116,-4,9,0
7,117,-7,2,1
7,118,-3,5,1
7,119,-3,2,0
7,120,-5,7,0
7,121,-3,10,0
7,122,-9,1,1
7,123,-3,4,1
7,124,-3,7,1
7,125,-4,3,0
7,126,-4,7,1
7,127,-5,2,1
7,128,-3,5,1
7,129,-2,7,1
7,130,-2,9,1
7,131,-4,13,1
7,132,-2,15,1
7,133,-9,6,0
7,134,-1,5,0
7,135,-4,9,0
7,136,-3,12,0
7,137,-9,3,1
7,138,0,3,1
7,139,-2,5,0
7,140,-3,8,0
7,141,-4,12,0
7,142,-4,16,0
7,143,-3,19,0
7,144,-4,23,0
7,145,-8,15,1
7,146,-10,5,1
7,147,-3,8,0
7,148,-12,20,1
7,149,-7,13,1
7,150,-7,6,0
7,151,-3,9,0
7,152,-8,17,1
7,153,-4,21,0
7,154,-10,11,1
7,155,-7,4,1
7,156,-3,7,1
7,157,-1,6,0
7,158,-3,9,0
7,159,-7,2,1
7,160,-2,4,1
7,161,-3,7,1
7,162,-3,10,1
7,163,-8,2,0
7,164,-5,7,1
7,165,-4,3,1
7,166,-2,5,1
7,167,-2,3,0
7,168,-4,7,1
7,169,-6,1,1
7,170,-3,4,1
7,171,-3,7,1
7,172,-5,2,0
7,173,-3,5,0
7,174,-4,9,0
7,175,-8,1,1
7,176,-3,4,0
7,177,-2,2,0
7,178,-4,6,1
7,179,-4,2,1
7,180,-2,4,1
7,181,-2,2,0
7,182,-3,5,1
7,183,-4,1,1
7,184,-2,3,1
7,185,-1,2,0
7,186,-4,6,1
7,187,-5,1,1
7,188,-4,5,0
7,189,-2,3,0
7,190,-2,5,0
7,191,-4,9,0
7,192,-4,13,0
7,193,-9,4,1
7,194,-1,5,1
7,195,-2,7,1
7,196,-6,1,0
7,197,-4,5,0
7,198,-4,9,0
7,199,-7,2,1
8,0,0,0,0
8,1,-2,2,1
8,2,-1,1,1
8,3,-3,4,0
8,4,-2,6,1
8,5,-5,1,0
8,6,-5,6,1
8,7,-5,1,1
8,8,-2,3,0
8,9,-3,6,1
8,10,-3,9,1
8,11,-2,11,1
8,12,-3,14,1
8,13,-9,5,0
8,14,-1,6,1
8,15,-3,3,1
8,16,-3,6,0
8,17,-4,2,0
8,18,-4,6,1
8,19,-3,9,0
8,20,-4,13,0
8,21,-9,4,1
8,22,0,4,0
8,23,-2,6,0
8,24,-4,10,1
8,25,-8,2,1
8,26,-1,3,0
8,27,-3,6,1
8,28,-3,9,1
8,29,-8,1,0
8,30,-5,6,1
8,31,-3,9,0
8,32,-7,2,1
8,33,-1,3,1
8,34,-1,2,0
8,35,-4,6,1
8,36,-4,10,0
8,37,-9,1,1
8,38,-4,5,1
8,39,-2,7,1
8,40,-3,10,1
8,41,-3,13,1
8,42,-2,15,1
8,43,-3,18,1
8,44,-2,20,1
8,45,-3,23,1
8,46,-3,26,1
8,47,-3,29,1
8,48,-2,31,1
8,49,-9,22,0
8,50,-11,11,0
8,51,-1,10,0
8,52,-3,13,0
8,53,-4,17,0
8,54,-4,21,0
8,55,-8,13,1
8,56,-8,5,0
8,57,-2,7,1
8,58,0,7,0
8,59,-3,10,0
8,60,-4,14,0
8,61,-4,18,0
8,62,-9,9,1
8,63,-5,4,1
8,64,-3,7,1
8,65,-2,9,1
8,66,-3,12,1
8,67,-8,4,0
8,68,-2,6,0
8,69,-4,2,1
8,70,-3,5,1
8,71,-3,2,0
8,72,-4,6,0
8,73,-3,9,0
8,74,-7,2,1
8,75,-3,5,0
8,76,-3,8,1
8,77,-2,10,1
8,78,-8,2,0
8,79,-3,5,1
8,80,-3,2,1
8,81,-3,5,1
8,82,-3,8,1
8,83,-6,2,0
8,84,-3,5,1
8,85,-4,1,1
8,86,-3,4,1
8,87,-1,3,0
8,88,-3,6,0
8,89,-3,9,0
8,90,-8,1,1
8,91,-3,4,1
8,92,-2,2,0
8,93,-5,7,1
8,94,-5,2,1
8,95,-3,5,1
8,96,-2,3,0
8,97,-3,6,1
8,98,-5,1,1
8,99,-3,4,1
8,100,-3,7,1
8,101,-3,10,1
8,102,-8,2,0
8,103,-4,6,1
8,104,-3,9,0
8,105,-7,2,1
8,106,-2,4,0
8,107,-1,3,0
8,108,-4,7,1
8,109,-4,11,0
8,110,-10,1,1
8,111,-2,3,0
8,112,-3,6,1
8,113,-3,9,1
8,114,-3,12,1
8,115,-10,2,0
8,116,-2,4,0
8,117,-1,3,1
8,118,-3,6,1
8,119,-2,4,0
8,120,-3,7,1
8,121,-3,10,0
8,122,-3,13,0
8,123,-8,5,1
8,124,0,5,0
8,125,-2,7,1
8,126,-6,1,0
8,127,-4,5,0
8,128,-4,9,0
8,129,-3,12,0
8,130,-9,3,1
8,131,-1,4,1
8,132,0,4,0
8,133,-5,9,1
8,134,-3,12,0
8,135,-8,4,1
8,136,-1,5,0
8,137,0,5,0
8,138,-4,9,0
8,139,-8,1,1
8,140,-4,5,0
8,141,-3,2,0
8,142,-3,5,1
8,143,-3,2,1
8,144,-2,4,1
8,145,-3,7,1
8,146,-6,1,0
8,147,-4,5,1
8,148,-4,9,0
8,149,-6,3,1
8,150,-3,6,1
8,151,-3,3,0
8,152,-3,6,0
8,153,-4,10,0
8,154,-9,1,1
8,155,-3,4,1
8,156,0,4,0
8,157,-3,7,0
8,158,-6,1,1
8,159,-3,4,1
8,160,-2,2,0
8,161,-4,6,1
8,162,-3,9,0
8,163,-7,2,1
8,164,-2,4,0
8,165,-1,3,0
8,166,-3,6,1
8,167,-5,1,1
8,168,-2,3,0
8,169,-3,6,1
8,170,-4,2,0
8,171,-3,5,0
8,172,-3,2,1
8,173,-3,5,0
8,174,-3,2,0
8,175,-4,6,1
8,176,-5,1,1
8,177,-3,4,0
8,178,-3,7,1
8,179,-2,9,1
8,180,-3,12,1
8,181,-10,2,0
8,182,-3,5,0
8,183,-2,3,1
8,184,-2,5,1
8,185,-4,1,0
8,186,-5,6,1
8,187,-4,2,1
8,188,-2,4,1
8,189,-1,3,0
8,190,-3,6,1
8,191,-4,2,1
8,192,-3,5,1
8,193,-2,7,1
8,194,-3,10,1
8,195,-8,2,0
8,196,-4,6,1
8,197,-4,10,0
8,198,-4,14,0
8,199,-10,4,1
9,0,0,0,1
9,1,-2,2,0
9,2,-1,1,1
9,3,-3,4,1
9,4,-1,3,0
9,5,-3,6,0
9,6,-4,10,0
9,7,-3,13,0
9,8,-4,17,0
9,9,-7,10,1
9,10,-5,5,1
9,11,-3,8,1
9,12,-2,10,1
9,13,-7,3,0
9,14,-3,6,1
9,15,-4,10,0
9,16,-9,1,1
9,17,-3,4,0
9,18,-2,6,1
9,19,-3,9,1
9,20,-3,12,1
9,21,-2,14,1
9,22,-4,18,1
9,23,-2,20,1
9,24,-3,23,1
9,25,-3,26,1
9,26,-2,28,1
9,27,-3,31,1
9,28,-3,34,1
9,29,-2,36,1
9,30,-10,26,0
9,31,-13,13,1
9,32,-6,7,1
9,33,-12,19,1
9,34,-12,31,1
9,35,-10,21,0
9,36,-9,12,0
9,37,-5,7,1
9,38,-11,18,0
9,39,-9,27,1
9,40,-3,30,1
9,41,-3,33,1
9,42,-3,36,1
9,43,-2,38,1
9,44,-11,27,0
9,45,-12,15,1
9,46,-7,8,1
9,47,-12,20,0
9,48,-1,21,0
9,49,-10,11,1
9,50,-4,7,1
9,51,-11,18,0
9,52,-10,28,1
9,53,-8,20,0
9,54,-11,9,1
9,55,-1,10,0
9,56,-2,8,1
9,57,-6,14,0
9,58,-2,16,1
9,59,-3,19,1
9,60,-3,22,1
9,61,-8,14,0
9,62,-8,6,0
9,63,-4,10,0
9,64,-7,3,1
9,65,-3,6,1
9,66,-3,9,1
9,67,-3,12,1
9,68,-2,14,1
9,69,-9,5,0
9,70,-1,6,1
9,71,-3,9,0
9,72,-8,1,1
9,73,-3,4,1
9,74,-3,7,1
9,75,-5,2,0
9,76,-4,6,1
9,77,-4,2,1
9,78,-2,4,1
9,79,-2,2,0
9,80,-3,5,0
9,81,-5,10,0
9,82,-9,1,1
9,83,-3,4,0
9,84,-3,7,1
9,85,-5,2,0
9,86,-5,7,1
9,87,-5,2,1
9,88,-3,5,1
9,89,-3,2,0
9,90,-4,6,1
9,91,-4,2,1
9,92,-2,4,1
9,93,-3,7,1
9,94,-3,10,1
9,95,-3,13,1
9,96,-9,4,0
9,97,-2,6,1
9,98,-3,3,1
9,99,-3,6,1
9,100,-4,2,0
9,101,-4,6,1
9,102,-4,10,0
9,103,-8,2,1
9,104,-3,5,1
9,105,-3,2,0
9,106,-4,6,0
9,107,-4,2,1
9,108,-2,4,0
9,109,-3,7,1
9,110,-5,2,0
9,111,-3,5,1
9,112,-4,9,0
9,113,-7,2,1
9,114,-2,4,1
9,115,-3,7,1
9,116,-3,10,1
9,117,-3,13,1
9,118,-10,3,0
9,119,-4,7,1
9,120,-4,3,1
9,121,-3,6,1
9,122,-2,8,1
9,123,-7,1,0
9,124,-4,5,1
9,125,-3,2,1
9,126,-3,5,0
9,127,-2,7,1
9,128,-4,11,1
9,129,-1,12,1
9,130,-10,2,0
9,131,-3,5,1
9,132,-2,3,1
9,133,-3,6,0
9,134,-3,9,1
9,135,-6,3,0
9,136,-3,6,0
9,137,-3,9,0
9,138,-5,14,0
9,139,-3,17,0
9,140,-8,9,1
9,141,-4,5,1
9,142,-3,8,1
9,143,-2,10,1
9,144,-3,13,1
9,145,-3,16,1
9,146,-9,7,0
9,147,-1,6,0
9,148,-3,9,0
9,149,-4,13,0
9,150,-4,17,0
9,151,-9,8,1
9,152,-3,5,1
9,153,-2,7,1
9,154,-5,2,0
9,155,-5,7,1
9,156,-5,2,1
9,157,-2,4,0
9,158,-3,7,1
9,159,-3,10,1
9,160,-7,3,0
9,161,-4,7,0
9,162,-5,2,1
9,163,-2,4,0
9,164,-1,3,0
9,165,-3,6,1
9,166,-3,9,0
9,167,-4,13,0
9,168,-9,4,1
9,169,0,4,0
9,170,-1,5,0
9,171,-4,9,0
9,172,-8,1,1
9,173,-3,4,1
9,174,-3,7,1
9,175,-3,10,1
9,176,-2,12,1
9,177,-3,15,1
9,178,-9,6,0
9,179,-1,7,1
9,180,-3,10,0
9,181,-3,13,0
9,182,-8,5,1
9,183,-1,4,0
9,184,-2,6,0
9,185,-4,10,1
9,186,-9,1,1
9,187,-3,4,0
9,188,-3,7,1
9,189,-2,9,1
9,190,-3,12,1
9,191,-3,15,1
9,192,-9,6,0
9,193,0,6,1
9,194,-3,9,0
9,195,-8,1,1
9,196,-3,4,1
9,197,-2,6,1
9,198,-3,9,1
9,199,-8,1,0
10,0,0,0,1
10,1,-2,2,0
10,2,-5,7,0
10,3,-3,10,0
10,4,-8,2,1
10,5,-3,5,1
10,6,-3,8,1
10,7,-7,1,0
10,8,-4,5,1
10,9,-4,9,0
10,10,-7,2,1
10,11,-2,4,0
10,12,-2,2,0
10,13,-4,6,0
10,14,-5,1,1
10,15,-3,4,0
10,16,-2,2,0
10,17,-3,5,1
10,18,-4,1,1
10,19,-3,4,1
10,20,-3,1,0
10,21,-4,5,0
10,22,-4,1,1
10,23,-3,4,0
10,24,-2,6,1
10,25,-4,10,1
10,26,-2,12,1
10,27,-3,15,1
10,28,-3,18,1
10,29,-2,20,1
10,30,-9,11,0
10,31,-6,5,1
10,32,-2,7,1
10,33,-7,14,1
10,34,-10,4,0
10,35,-3,7,1
10,36,-2,5,1
10,37,-2,7,1
10,38,-3,10,1
10,39,-7,3,0
10,40,-3,6,0
10,41,-4,10,0
10,42,-8,2,1
10,43,-2,4,1
10,44,-1,3,0
10,45,-4,7,0
10,46,-5,2,1
10,47,-2,4,1
10,48,-2,2,0
10,49,-4,6,1
10,50,-4,10,0
10,51,-3,13,0
10,52,-8,5,1
10,53,0,5,1
10,54,-2,7,1
10,55,-2,9,1
10,56,-3,12,1
10,57,-9,3,0
10,58,-3,6,0
10,59,-3,9,0
10,60,-8,1,1
10,61,-3,4,1
10,62,-3,7,1
10,63,-4,3,0
10,64,-3,6,1
10,65,-3,9,0
10,66,-4,13,0
10,67,-8,5,1
10,68,0,5,1
10,69,-1,6,0
10,70,-3,9,0
10,71,-4,13,0
10,72,-8,5,1
10,73,-1,4,0
10,74,-1,5,0
10,75,-4,9,0
10,76,-8,1,1
10,77,-3,4,0
10,78,-2,6,1
10,79,-3,9,1
10,80,-2,11,1
10,81,-4,15,1
10,82,-11,4,0
10,83,-1,5,1
10,84,-1,6,1
10,85,-2,8,1
10,86,-3,11,1
10,87,-2,13,1
10,88,-3,16,1
10,89,-9,7,0
10,90,-2,5,1
10,91,-1,6,1
10,92,-3,9,1
10,93,-2,11,1
10,94,-3,14,1
10,95,-3,17,1
10,96,-3,20,1
10,97,-2,22,1
10,98,-3,25,1
10,99,-10,15,0
10,100,-10,5,1
10,101,-5,10,0
10,102,-3,13,0
10,103,-4,17,0
10,104,-4,21,0
10,105,-9,12,1
10,106,-8,4,1
10,107,-3,7,1
10,108,-3,10,1
10,109,-3,13,1
10,110,-10,3,0
10,111,-2,5,1
10,112,-2,3,1
10,113,-3,6,0
10,114,-3,3,0
10,115,-3,6,0
10,116,-5,1,1
10,117,-3,4,1
10,118,-1,3,0
10,119,-4,7,1
10,120,-6,1,1
10,121,-3,4,0
10,122,-1,3,0
10,123,-4,7,1
10,124,-3,10,0
10,125,-4,14,0
10,126,-9,5,1
10,127,-1,4,0
10,128,-3,7,1
10,129,-2,9,1
10,130,-2,11,1
10,131,-4,15,1
10,132,-2,17,1
10,133,-3,20,1
10,134,-9,11,0
10,135,-6,5,1
10,136,-4,9,0
10,137,-6,3,1
10,138,-2,5,1
10,139,-3,2,0
10,140,-3,5,1
10,141,-4,9,0
10,142,-3,12,0
10,143,-9,3,1
10,144,0,3,0
10,145,-2,5,0
10,146,-5,10,0
10,147,-3,13,0
10,148,-8,5,1
10,149,-1,4,0
10,150,-3,7,1
10,151,-2,9,1
10,152,-3,12,1
10,153,-8,4,0
10,154,-3,7,0
10,155,-4,3,1
10,156,-3,6,1
10,157,-3,9,1
10,158,-2,11,1
10,159,-3,14,1
10,160,-2,16,1
10,161,-9,7,0
10,162,-2,5,1
10,163,-4,9,0
10,164,-4,13,0
10,165,-4,17,0
10,166,-10,7,1
10,167,-3,4,1
10,168,-3,7,1
10,169,-2,9,1
10,170,-8,1,0
10,171,-4,5,1
10,172,-3,2,1
10,173,-3,5,0
10,174,-3,2,0
10,175,-4,6,1
10,176,-3,9,0
10,177,-7,2,1
10,178,-3,5,1
10,179,-2,7,1
10,180,-6,1,0
10,181,-5,6,1
10,182,-4,2,1
10,183,-2,4,0
10,184,-2,6,1
10,185,-3,9,1
10,186,-3,12,1
10,187,-3,15,1
10,188,-10,5,0
10,189,-2,7,1
10,190,-2,5,1
10,191,-2,7,1
10,192,-3,10,1
10,193,-2,12,1
10,194,-3,15,1
10,195,-3,18,1
10,196,-9,9,0
10,197,-4,5,0
10,198,-1,6,1
10,199,-5,11,0
11,0,0,0,0
11,1,-2,2,0
11,2,-1,1,1
11,3,-3,4,1
11,4,-1,3,0
11,5,-3,6,0
11,6,-4,10,0
11,7,-9,1,1
11,8,-3,4,1
11,9,-2,6,1
11,10,-5,1,0
11,11,-5,6,0
11,12,-3,9,0
11,13,-4,13,0
11,14,-3,16,0
11,15,-7,9,1
11,16,-3,6,1
11,17,0,6,0
11,18,-6,12,0
11,19,-9,3,1
11,20,0,3,1
11,21,-1,4,0
11,22,-3,7,1
11,23,-4,11,0
11,24,-4,15,0
11,25,-9,6,1
11,26,-2,4,0
11,27,-4,8,0
11,28,-4,12,1
11,29,-9,3,1
11,30,-1,4,0
11,31,0,4,0
11,32,-4,8,1
11,33,-7,1,1
11,34,-3,4,1
11,35,-2,2,0
11,36,-4,6,1
11,37,-3,9,0
11,38,-4,13,0
11,39,-8,5,1
11,40,0,5,1
11,41,0,5,0
11,42,-4,9,1
11,43,-3,12,0
11,44,-3,15,0
11,45,-5,20,0
11,46,-8,12,1
11,47,-8,4,1
11,48,-2,6,0
11,49,-11,17,1
11,50,-3,20,0
11,51,-5,25,0
11,52,-3,28,0
11,53,-3,31,0
11,54,-4,35,0
11,55,-9,26,1
11,56,-14,12,0
11,57,-5,7,1
11,58,-3,10,1
11,59,-4,6,0
11,60,-9,15,0
11,61,-4,19,0
11,62,-9,10,1
11,63,-6,4,1
11,64,-4,8,0
11,65,-8,16,0
11,66,-10,6,1
11,67,-2,4,0
11,68,-3,7,1
11,69,-5,2,0
11,70,-4,6,0
11,71,-4,10,0
11,72,-3,13,0
11,73,-8,5,1
11,74,0,5,0
11,75,0,5,0
11,76,-5,10,0
11,77,-3,13,0
11,78,-3,16,0
11,79,-4,20,0
11,80,-4,24,0
11,81,-4,28,0
11,82,-3,31,0
11,83,-4,35,0
11,84,-9,26,1
11,85,-14,12,1
11,86,-4,8,1
11,87,-2,10,1
11,88,-3,7,0
11,89,-10,17,1
11,90,-9,8,1
11,91,-4,4,0
11,92,-4,8,0
11,93,-6,14,0
11,94,-8,6,1
11,95,-1,5,1
11,96,-1,6,0
11,97,-5,11,1
11,98,-4,15,0
11,99,-9,6,1
11,100,-1,5,0
11,101,-3,8,0
11,102,-4,12,1
11,103,-8,4,1
11,104,-1,5,1
11,105,-1,4,0
11,106,-4,8,1
11,107,-6,2,1
11,108,-2,4,0
11,109,-1,3,0
11,110,-3,6,1
11,111,-5,1,1
11,112,-3,4,1
11,113,-3,7,1
11,114,-3,10,1
11,115,-2,12,1
11,116,-10,2,0
11,117,-3,5,0
11,118,-2,3,1
11,119,-4,7,1
11,120,-5,2,0
11,121,-4,6,1
11,122,-3,9,0
11,123,-8,1,1
11,124,-4,5,0
11,125,-2,3,0
11,126,-4,7,1
11,127,-5,2,1
11,128,-2,4,1
11,129,-3,7,1
11,130,-2,9,1
11,131,-7,2,0
11,132,-4,6,1
11,133,-3,9,0
11,134,-9,0,1
11,135,-4,4,0
11,136,-2,6,1
11,137,-3,9,1
11,138,-6,3,0
11,139,-3,6,0
11,140,-3,9,0
11,141,-4,13,0
11,142,-4,17,0
11,143,-8,9,1
11,144,-5,4,1
11,145,-3,7,1
11,146,-3,10,1
11,147,-3,13,1
11,148,-10,3,0
11,149,-2,5,1
11,150,-4,9,0
11,151,-4,13,0
11,152,-3,16,0
11,153,-9,7,1
11,154,-3,4,0
11,155,-2,6,1
11,156,-3,9,1
11,157,-7,2,0
11,158,-4,6,0
11,159,-4,10,0
11,160,-3,13,0
11,161,-4,17,0
11,162,-9,8,1
11,163,-4,4,1
11,164,-2,6,0
11,165,-7,13,1
11,166,-4,17,0
11,167,-9,8,1
11,168,-3,5,0
11,169,-2,7,0
11,170,-6,13,1
11,171,-3,16,0
11,172,-4,20,0
11,173,-4,24,0
11,174,-10,14,1
11,175,-9,5,0
11,176,-3,8,0
11,177,-12,20,1
11,178,-7,13,1
11,179,-9,4,0
11,180,-3,7,1
11,181,0,7,0
11,182,-3,10,1
11,183,-9,1,1
11,184,-2,3,1
11,185,-1,2,0
11,186,-5,7,1
11,187,-6,1,1
11,188,-4,5,1
11,189,-2,7,1
11,190,-3,10,1
11,191,-3,13,1
11,192,-9,4,0
11,193,-1,5,0
11,194,-2,3,1
11,195,-2,5,0
11,196,-3,8,1
11,197,-3,11,1
11,198,-8,3,0
11,199,-2,5,1
12,0,0,0,1
12,1,-2,2,1
12,2,-1,1,1
12,3,-3,4,0
12,4,-1,3,0
12,5,-3,6,0
12,6,-4,10,0
12,7,-9,1,1
12,8,-3,4,1
12,9,0,4,0
12,10,-3,7,1
12,11,-4,11,0
12,12,-4,15,0
12,13,-3,18,0
12,14,-4,22,0
12,15,-3,25,0
12,16,-8,17,1
12,17,-12,5,0
12,18,-2,7,1
12,19,-1,6,0
12,20,-7,13,0
12,21,-3,16,0
12,22,-4,20,0
12,23,-10,10,1
12,24,-6,4,1
12,25,-4,8,0
12,26,-9,17,1
12,27,-4,21,0
12,28,-9,12,1
12,29,-8,4,1
12,30,-3,7,1
12,31,-2,9,1
12,32,-8,1,0
12,33,-5,6,1
12,34,-3,9,0
12,35,-7,2,1
12,36,-2,4,1
12,37,-3,7,1
12,38,-5,2,0
12,39,-4,6,0
12,40,-5,1,1
12,41,-3,4,1
12,42,-2,2,0
12,43,-4,6,0
12,44,-4,2,1
12,45,-2,4,1
12,46,-3,7,1
12,47,-2,9,1
12,48,-7,2,0
12,49,-4,6,1
12,50,-3,3,1
12,51,-1,4,1
12,52,-4,8,1
12,53,-3,11,1
12,54,-2,13,1
12,55,-11,2,0
12,56,-3,5,0
12,57,-4,9,0
12,58,-8,1,1
12,59,-3,4,0
12,60,-2,2,0
12,61,-4,6,0
12,62,-5,1,1
12,63,-3,4,0
12,64,-1,3,0
12,65,-3,6,1
12,66,-4,10,0
12,67,-8,2,1
12,68,-3,5,0
12,69,-2,7,1
12,70,-5,2,0
12,71,-4,6,0
12,72,-4,10,0
12,73,-8,2,1
12,74,-3,5,0
12,75,-2,7,1
12,76,-3,10,1
12,77,-2,12,1
12,78,-3,15,1
12,79,-9,6,0
12,80,0,6,0
12,81,0,6,1
12,82,-3,9,1
12,83,-2,11,1
12,84,-10,1,0
12,85,-5,6,0
12,86,-4,10,0
12,87,-8,2,1
12,88,-3,5,1
12,89,-3,2,0
12,90,-5,7,0
12,91,-5,2,1
12,92,-2,4,1
12,93,-3,7,1
12,94,-3,10,1
12,95,-8,2,0
12,96,-3,5,1
12,97,-3,2,1
12,98,-2,4,0
12,99,-2,2,0
12,100,-4,6,0
12,101,-5,1,1
12,102,-3,4,0
12,103,-3,1,0
12,104,-4,5,0
12,105,-4,1,1
12,106,-3,4,0
12,107,-2,2,0
12,108,-3,5,0
12,109,-4,9,0
12,110,-8,1,1
12,111,-2,3,1
12,112,-1,2,0
12,113,-5,7,1
12,114,-5,2,1
12,115,-3,5,0
12,116,-4,1,0
12,117,-4,5,0
12,118,-3,2,1
12,119,-2,4,0
12,120,-2,6,1
12,121,-4,10,1
12,122,-7,3,0
12,123,-4,7,1
12,124,-3,10,0
12,125,-8,2,1
12,126,-2,4,1
12,127,-4,8,1
12,128,-2,10,1
12,129,-2,12,1
12,130,-10,2,0
12,131,-3,5,0
12,132,-4,1,1
12,133,-3,4,1
12,134,-2,6,1
12,135,-4,10,1
12,136,-2,12,1
12,137,-3,15,1
12,138,-2,17,1
12,139,-3,20,1
12,140,-3,23,1
12,141,-10,13,0
12,142,-7,6,0
12,143,-1,7,1
12,144,-10,17,1
12,145,-2,19,1
12,146,-3,22,1
12,147,-9,13,0
12,148,-7,6,0
12,149,-1,7,1
12,150,-8,15,0
12,151,-3,18,1
12,152,-3,21,1
12,153,-10,11,0
12,154,-5,6,0
12,155,-4,10,0
12,156,-7,3,1
12,157,-2,5,0
12,158,-2,7,1
12,159,-3,10,1
12,160,-3,13,1
12,161,-3,16,1
12,162,-10,6,0
12,163,0,6,1
12,164,0,6,1
12,165,-3,9,0
12,166,-7,2,0
12,167,-5,7,1
12,168,-6,1,1
12,169,-2,3,1
12,170,-4,7,1
12,171,-2,9,1
12,172,-7,2,0
12,173,-3,5,0
12,174,-4,1,1
12,175,-3,4,1
12,176,-2,2,0
12,177,-4,6,1
12,178,-4,2,1
12,179,-2,4,0
12,180,-1,3,0
12,181,-4,7,1
12,182,-2,9,0
12,183,-8,1,1
12,184,-2,3,1
12,185,0,3,0
12,186,-4,7,0
12,187,-5,2,1
12,188,-3,5,1
12,189,-2,3,0
12,190,-2,5,0
12,191,-3,2,1
12,192,-2,4,0
12,193,-3,7,1
12,194,-4,3,0
12,195,-4,7,1
12,196,-6,1,1
12,197,-3,4,1
12,198,-3,7,1
12,199,-6,1,0
13,0,0,0,1
13,1,-2,2,0
13,2,-1,1,1
13,3,-3,4,0
13,4,-2,6,1
13,5,-3,9,1
13,6,-6,3,0
13,7,-3,6,1
13,8,-3,9,0
13,9,-7,2,1
13,10,-3,5,0
13,11,-2,3,0
13,12,-3,6,0
13,13,-5,1,1
13,14,-2,3,1
13,15,-3,6,1
13,16,-3,9,1
13,17,-7,2,0
13,18,-4,6,1
13,19,-5,1,1
13,20,-2,3,0
13,21,-3,6,1
13,22,-3,9,1
13,23,-2,11,1
13,24,-3,14,1
13,25,-3,17,1
13,26,-2,19,1
13,27,-9,10,0
13,28,-4,6,0
13,29,0,6,1
13,30,-6,12,0
13,31,-3,15,1
13,32,-11,4,0
13,33,-1,5,0
13,34,-4,9,0
13,35,-7,2,1
13,36,-3,5,1
13,37,-3,8,1
13,38,-6,2,0
13,39,-4,6,1
13,40,-5,1,1
13,41,-3,4,1
13,42,-3,7,1
13,43,-5,2,0
13,44,-3,5,0
13,45,-3,2,1
13,46,-3,5,1
13,47,-3,2,0
13,48,-3,5,0
13,49,-5,10,0
13,50,-7,3,1
13,51,-2,5,0
13,52,-3,8,1
13,53,-3,11,1
13,54,-2,13,1
13,55,-2,15,1
13,56,-9,6,0
13,57,0,6,1
13,58,-3,9,0
13,59,-7,2,1
13,60,-2,4,1
13,61,-4,8,1
13,62,-2,10,1
13,63,-7,3,0
13,64,-3,6,1
13,65,-3,9,0
13,66,-4,13,0
13,67,-8,5,1
13,68,-1,4,1
13,69,-3,7,0
13,70,-4,11,1
13,71,-3,14,0
13,72,-4,18,0
13,73,-9,9,1
13,74,-5,4,1
13,75,-3,7,1
13,76,-3,10,1
13,77,-9,1,0
13,78,-4,5,1
13,79,-4,9,0
13,80,-4,13,0
13,81,-4,17,0
13,82,-9,8,1
13,83,-4,4,0
13,84,-3,7,1
13,85,-2,9,1
13,86,-3,12,1
13,87,-2,14,1
13,88,-6,8,0
13,89,-2,6,0
13,90,-2,4,1
13,91,-3,7,0
13,92,-3,10,1
13,93,-2,12,1
13,94,-3,15,1
13,95,-3,18,1
13,96,-3,21,1
13,97,-8,13,0
13,98,-7,6,1
13,99,-2,8,1
13,100,-5,13,0
13,101,-9,4,0
13,102,-1,5,1
13,103,-4,9,0
13,104,-7,2,1
13,105,-3,5,1
13,106,-2,7,1
13,107,-5,2,0
13,108,-4,6,0
13,109,-4,2,1
13,110,-2,4,0
13,111,-3,7,1
13,112,-5,2,0
13,113,-4,6,0
13,114,-4,10,0
13,115,-9,1,1
13,116,-4,5,0
13,117,-2,3,0
13,118,-4,7,0
13,119,-4,11,0
13,120,-10,1,1
13,121,-3,4,1
13,122,0,4,0
13,123,-4,8,0
13,124,-7,1,1
13,125,-3,4,0
13,126,-3,1,0
13,127,-4,5,1
13,128,-4,1,1
13,129,-3,4,1
13,130,-2,6,1
13,131,-4,2,0
13,132,-4,6,1
13,133,-4,2,1
13,134,-2,4,1
13,135,-2,2,0
13,136,-3,5,1
13,137,-4,9,0
13,138,-4,13,0
13,139,-7,6,1
13,140,0,6,0
13,141,-2,8,1
13,142,-7,1,0
13,143,-4,5,0
13,144,-3,2,1
13,145,-3,5,1
13,146,-4,1,0
